frame;time;x;y;team_id
14643;585.72;61.01;63.07;475
14644;585.76;60.79;63.18;475
14645;585.80;60.57;63.28;475
14646;585.84;60.35;63.39;475
14647;585.88;60.13;63.49;475
14648;585.92;59.90;63.59;475
14649;585.96;59.68;63.70;475
14650;586;59.46;63.80;475
14651;586.04;59.24;63.91;475
14652;586.08;59.01;64.01;475
14653;586.12;58.79;64.12;475
14654;586.16;58.57;64.22;475
14655;586.20;58.35;64.32;475
14656;586.24;58.13;64.43;475
14657;586.28;57.90;64.53;475
14658;586.32;57.68;64.64;475
14659;586.36;57.46;64.74;475
14660;586.40;57.24;64.85;475
14661;586.44;57.01;64.95;475
14662;586.48;56.79;65.05;475
14663;586.52;56.57;65.16;475
14664;586.56;56.35;65.26;475
14665;586.60;56.13;65.37;475
14666;586.64;55.90;65.47;475
14667;586.68;55.68;65.58;475
14668;586.72;55.46;65.68;475
14669;586.76;55.53;65.68;475
14670;586.80;55.59;65.69;475
14671;586.84;55.66;65.69;475
14672;586.88;55.73;65.69;475
14673;586.92;55.80;65.70;475
14674;586.96;55.86;65.70;475
14675;587;55.93;65.70;475
14676;587.04;56;65.70;475
14677;587.08;56.07;65.71;475
14678;587.12;56.13;65.71;475
14679;587.16;56.20;65.71;475
14680;587.20;56.27;65.72;475
14681;587.24;56.33;65.72;475
14682;587.28;56.40;65.72;475
14683;587.32;56.47;65.73;475
14684;587.36;56.54;65.73;475
14685;587.40;56.60;65.73;475
14686;587.44;56.67;65.74;475
14687;587.48;56.74;65.74;475
14688;587.52;56.80;65.74;475
14689;587.56;56.87;65.74;475
14690;587.60;56.94;65.75;475
14691;587.64;57.01;65.75;475
14692;587.68;57.07;65.75;475
14693;587.72;57.14;65.76;475
14694;587.76;57.21;65.76;475
14695;587.80;57.28;65.76;475
14696;587.84;57.34;65.77;475
14697;587.88;57.41;65.77;475
14698;587.92;57.48;65.77;475
14699;587.96;57.54;65.77;475
14700;588;57.61;65.78;475
14701;588.04;57.68;65.78;475
14702;588.08;57.75;65.78;475
14703;588.12;57.81;65.79;475
14704;588.16;57.88;65.79;475
14705;588.20;57.95;65.15;475
14706;588.24;58.02;64.50;475
14707;588.28;58.09;63.86;475
14708;588.32;58.16;63.21;475
14709;588.36;58.23;62.57;475
14710;588.40;58.30;61.92;475
14711;588.44;58.37;61.28;475
14712;588.48;58.44;60.63;475
14713;588.52;58.51;59.99;475
14714;588.56;58.58;59.34;475
14715;588.60;58.65;58.70;475
14716;588.64;58.72;58.05;475
14717;588.68;58.79;57.41;475
14718;588.72;58.86;56.76;475
14719;588.76;58.93;56.12;475
14720;588.80;59;55.47;475
14721;588.84;59.07;54.83;475
14722;588.88;59.14;54.18;475
14723;588.92;59.21;53.54;475
14724;588.96;59.28;52.89;475
14725;589;59.35;52.25;475
14726;589.04;59.42;51.60;475
14727;589.08;59.49;50.96;475
14728;589.12;59.56;50.31;475
14729;589.16;59.63;49.67;475
14730;589.20;59.70;49.02;475
14731;589.24;59.77;48.38;475
14732;589.28;59.84;47.73;475
14733;589.32;59.91;47.09;475
14734;589.36;59.98;46.44;475
14735;589.40;60.05;45.80;475
14736;589.44;60.12;45.15;475
14737;589.48;60.19;44.51;475
14738;589.52;60.26;43.87;475
14739;589.56;60.33;43.22;475
14740;589.60;60.40;42.58;475
14741;589.64;60.47;41.93;475
14742;589.68;60.54;41.29;475
14743;589.72;60.61;40.64;475
14744;589.76;60.68;40;475
14745;589.80;60.75;39.35;475
14746;589.84;60.82;38.71;475
14747;589.88;60.89;38.06;475
14748;589.92;60.96;37.42;475
14749;589.96;61.03;36.77;475
14750;590;61.10;36.13;475
14751;590.04;61.17;35.48;475
14752;590.08;61.24;34.84;475
14753;590.12;61.31;34.19;475
14754;590.16;61.38;33.55;475
14755;590.20;61.45;32.90;475
14756;590.24;61.52;32.26;475
14757;590.28;61.59;31.61;475
14758;590.32;61.66;30.97;475
14759;590.36;61.73;30.32;475
14760;590.40;61.80;29.68;475
14761;590.44;61.87;29.03;475
14762;590.48;61.94;28.39;475
14763;590.52;62.01;27.74;475
14764;590.56;62.08;27.10;475
14765;590.60;62.15;26.45;475
14766;590.64;62.22;25.81;475
14767;590.68;62.29;25.16;475
14768;590.72;62.36;24.52;475
14769;590.76;62.43;23.87;475
14770;590.80;62.50;23.23;475
14771;590.84;62.68;23.15;475
14772;590.88;62.86;23.08;475
14773;590.92;63.04;23;475
14774;590.96;63.22;22.93;475
14775;591;63.41;22.85;475
14776;591.04;63.59;22.77;475
14777;591.08;63.77;22.70;475
14778;591.12;63.95;22.62;475
14779;591.16;64.13;22.55;475
14780;591.20;64.31;22.47;475
14781;591.24;64.49;22.39;475
14782;591.28;64.67;22.32;475
14783;591.32;64.85;22.24;475
14784;591.36;65.04;22.17;475
14785;591.40;65.22;22.09;475
14786;591.44;65.40;22.01;475
14787;591.48;65.58;21.94;475
14788;591.52;65.76;21.86;475
14789;591.56;65.94;21.78;475
14790;591.60;66.12;21.71;475
14791;591.64;66.30;21.63;475
14792;591.68;66.48;21.56;475
14793;591.72;66.66;21.48;475
14794;591.76;66.85;21.40;475
14795;591.80;67.03;21.33;475
14796;591.84;67.21;21.25;475
14797;591.88;67.39;21.18;475
14798;591.92;67.57;21.10;475
14799;591.96;67.97;20.64;475
14800;592;68.37;20.19;475
14801;592.04;68.76;19.73;475
14802;592.08;69.16;19.27;475
14803;592.12;69.56;18.82;475
14804;592.16;69.96;18.36;475
14805;592.20;70.35;17.90;475
14806;592.24;70.75;17.45;475
14807;592.28;71.15;16.99;475
14808;592.32;71.55;16.53;475
14809;592.36;71.94;16.07;475
14810;592.40;72.34;15.62;475
14811;592.44;72.74;15.16;475
14812;592.48;73.14;14.70;475
14813;592.52;73.53;14.25;475
